announceDate,type,State,allEmployees,someEmployees,allStudents,resStudentsOnly,boosterRequired,statePol2020,school,url
2021-06-10,Private,PA,1,0,1,0,0,D,Saint Joseph's University,https://www.sju.edu/hawk-hill-ahead/announcements/june-10-vaccination-requirement
2021-06-08,Private,MO,1,0,1,0,0,R,Saint Louis University,https://www.slu.edu/health-advisory/messages/slu-to-require-covid-19-vaccine.php
,Private,WA,1,0,1,0,0,D,Saint Martin's University,https://www.stmartin.edu/coronavirus
2021-04-12,Private,IN,1,0,1,0,1,R,Saint Mary's College,https://www.saintmarys.edu/live-learn-work/covid-19-vaccine-boosters
2021-04-30,Private,CA,0,0,1,0,0,D,Saint Mary's College of California,https://www.stmarys-ca.edu/students-covid-19-vaccines-will-be-required-for-fall-2021
2021-08-23,Private,MN,1,0,1,0,0,D,Saint Mary's University of Minnesota,https://newsroom.smumn.edu/2021/08/23/covid-19-update-following-fda-approval/
2021-04-23,Private,VT,0,0,1,0,0,D,Saint Michael's College,https://www.smcvt.edu/return-to-campus/updates-and-community-messages/
2021-05-11,Private,NJ,1,0,1,0,0,D,Saint Peter's University,https://www.saintpeters.edu/?post_type=notification&p=13532
2021-08-26,Private,IL,1,0,1,0,0,D,Saint Xavier University,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
,Private,NC,0,0,1,0,0,R,Salem College,https://www.salem.edu/readystrong/healthsafety/covid-19-vaccine
2021-04-26,Public,MA,0,0,1,0,0,D,Salem State University,https://www.salemstate.edu/news/fall-2021-semester-covid-19-vaccine-requirement-apr-26-2021
2021-04-26,Public,MA,0,0,1,0,0,D,Salem State University,https://www.salemstate.edu/news/fall-2021-semester-covid-19-vaccine-requirement-apr-26-2021
2021-04-23,Public,MD,1,0,1,0,0,D,Salisbury University,https://www.usmd.edu/newsroom/news/2154
2021-06-17,Private,PA,1,0,1,0,0,D,Salus University,https://www.salus.edu/Salus/media/Images/Vaccine-Requirement.pdf
2021-06-08,Private,RI,1,0,1,0,0,D,Salve Regina University,https://salve.edu/june-8-salve-regina-community-vaccination-status-and-returning-salve-regina
2021-04-16,Private,CA,1,0,1,0,0,D,Samuel Merritt University,https://www.samuelmerritt.edu/coronavirus
2021-04-22,Public,CA,1,0,1,0,0,D,San Diego State University,https://www2.calstate.edu/csu-system/news/Pages/CSU-COVID-Vax-Requirement-FDA-Approval.aspx
2021-04-22,Public,CA,1,0,1,0,0,D,San Francisco State University,https://www2.calstate.edu/csu-system/news/Pages/CSU-COVID-Vax-Requirement-FDA-Approval.aspx
2021-04-22,Public,CA,1,0,1,0,0,D,San Jose State University,https://www2.calstate.edu/csu-system/news/Pages/CSU-COVID-Vax-Requirement-FDA-Approval.aspx
2021-08-05,Public,CA,1,0,1,0,0,D,Santa Barbara City College,https://www.sbcc.edu/newsandevents/covid-19/vaccine-requirement-info/
2021-04-27,Private,CA,1,0,1,0,0,D,Santa Clara University,https://www.scu.edu/kob/vaccine-update/
,Public,NM,1,0,1,0,0,D,Santa Fe Community College,https://www.sfcc.edu/covid/vax-requirement/
2021-08-04,Public,CA,1,0,1,0,0,D,Santa Monica College,https://www.smc.edu/news/presidents-messages/2021-08-04-smc-board-unanimously-approves-mandatory-vaccination-program.php
2021-09-15,Public,CA,1,0,1,0,0,D,Santa Rosa Junior College,https://pr.santarosa.edu/vaccine-requirement-announcement
2021-04-22,Private,NY,1,0,1,0,1,D,Sarah Lawrence College,https://www.sarahlawrence.edu/covid-information/#accordion-7-1-1-1
2021-08-26,Public,IL,1,0,1,0,0,D,Sauk Valley Community College,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-05-10,Public,NY,1,0,1,0,1,D,Schenectady County Community College,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
,Private,VT,0,0,1,0,0,D,School for International Training,https://studyabroad.sit.edu/health-safety-and-well-being/risk-management/sit-updated-risk-and-safety-message-for-undergraduate-students/
2021-04-26,For-profit,NY,1,0,1,0,0,D,School of Visual Arts,https://sva.edu/features/reopening-sva
2021-05-11,Private,IL,1,0,1,0,1,D,School of the Art Institute of Chicago,https://www.saic.edu/covid19/communications
2021-04-26,Private,CA,0,0,1,0,0,D,Scripps College,https://www.scrippscollege.edu/news/campus-news/scripps-summer-fall-update
2021-08-20,Public,WA,1,0,1,0,0,D,Seattle Central College,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-04-26,For-profit,WA,1,0,1,0,0,D,Seattle Film Institute,Seattle Film Institute
2021-08-20,For-profit,WA,1,0,0,0,0,D,Seattle Institute of East Asian Medicine,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-05-07,Private,WA,1,0,1,0,0,D,Seattle Pacific University,https://spu.edu/about-spu/press-room/Press/vaccination-requirements
2021-08-20,Private,WA,1,0,0,0,0,D,Seattle School of Theology and Psychology,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-04-13,Private,WA,1,0,1,0,0,D,Seattle University,https://www.seattleu.edu/coronavirus/covid-19-vaccinations-required-for-students-attending-su-in-fall-2021.php
2021-05-14,Private,NJ,1,0,1,0,0,D,Seton Hall University,https://www.shu.edu/health-intervention-communication/vaccine-requirement-and-declaration.cfm
2021-06-21,Private,PA,1,0,1,0,0,D,Seton Hill University,https://www.setonhill.edu/student-life/counseling-disability-health-services/coronavirus-updates/
,Private,NC,0,0,1,0,0,R,Shaw University,https://www.shawu.edu/Archives/2021/Vaccine_Policy/
2021-08-26,Public,IL,1,0,1,0,0,D,Shawnee Community College,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-08-20,Public,WA,1,0,0,0,0,D,Shoreline Community College,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
,Private,NY,1,0,1,0,1,D,Siena College,https://www.siena.edu/life-as-a-saint/marching-forward/mask-mandate-update-vaccination-requirements-for-fall/
2021-04-26,Private,MA,0,0,1,0,0,D,Simmons University,https://www.simmons.edu/coronavirus/covid-vaccine-requirement
2021-08-20,Public,WA,1,0,0,0,0,D,Skagit Valley College,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-04-21,Private,NY,1,0,1,0,0,D,Skidmore College,https://www.skidmore.edu/campus-planning/messages/2021/0421-covid19-vaccinations.php
2021-04-21,Private,MA,1,0,1,0,1,D,Smith College,https://www.smith.edu/president-kathleen-mccartney/letters-community/2020-21/student-vaccination-against-covid-19
,Private,CA,1,0,1,0,0,D,Soka University of America,https://www.soka.edu/coronavirus-update
2021-04-22,Public,CA,1,0,1,0,0,D,Sonoma State University,https://www2.calstate.edu/csu-system/news/Pages/CSU-COVID-Vax-Requirement-FDA-Approval.aspx
2021-08-25,Public,LA,0,0,1,0,0,R,South Louisiana Community College,https://www.katc.com/news/covering-louisiana/regents-updates-on-louisiana-higher-ed-vaccine-mandates
2021-08-20,Public,WA,1,0,0,0,0,D,South Puget Sound Community College,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-08-20,Public,WA,1,0,1,0,0,D,South Seattle College,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-08-26,Public,IL,1,0,1,0,0,D,South Suburban College,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-08-26,Public,IL,1,0,1,0,0,D,Southeastern Illinois College,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-08-23,Public,LA,0,0,1,0,0,R,Southeastern Louisiana University,https://www.klfy.com/health/coronavirus/university-of-louisiana-system-will-require-student-covid-19-vaccinations/
,Private,CA,1,0,1,0,0,D,Southern California Institute of Architecture,https://www.sciarc.edu/institution/covid-19-updates-and-resources
2021-06-25,Public,CT,0,0,1,0,0,D,Southern Connecticut State University,https://www.ct.edu/covid19#faqs
2021-08-26,Public,IL,1,0,1,0,0,D,Southern Illinois University at Carbondale,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-08-26,Public,IL,1,0,1,0,0,D,Southern Illinois University at Edwardsville,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-08-12,Public,ME,0,0,1,0,1,D,Southern Maine Community College,https://www.mccs.me.edu/covid-19/vaccine-protocol/
2021-04-23,Private,NH,0,0,1,0,0,D,Southern New Hampshire University,https://www.snhu.edu/about-us/covid-19
,Public,OR,1,0,1,0,0,D,Southern Oregon University,https://sou.edu/campus/covid-19-and-sou/
2021-08-25,Public,LA,0,0,1,0,0,R,Southern University Law Center,https://www.katc.com/news/covering-louisiana/regents-updates-on-louisiana-higher-ed-vaccine-mandates
2021-08-25,Public,LA,0,0,1,0,0,R,Southern University and A&M College,https://www.katc.com/news/covering-louisiana/regents-updates-on-louisiana-higher-ed-vaccine-mandates
2021-08-25,Public,LA,0,0,1,0,0,R,Southern University at New Orleans,https://www.katc.com/news/covering-louisiana/regents-updates-on-louisiana-higher-ed-vaccine-mandates
2021-08-25,Public,LA,0,0,1,0,0,R,Southern University at Shreveport,https://www.katc.com/news/covering-louisiana/regents-updates-on-louisiana-higher-ed-vaccine-mandates
2021-04-28,Public,CA,1,0,1,0,0,D,Southwestern College,http://news.swccd.edu/2021/04/southwestern-college-to-expand-in-person-classes-fall-2021-require-vaccinations/
2021-08-26,Public,IL,1,0,1,0,0,D,Southwestern Illinois College,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-07-14,Private,TX,0,0,1,0,0,R,Southwestern University,https://www.southwestern.edu/live/news/14857-student-covid-19-health-and-safety-protocols
2021-08-25,Public,LA,0,0,1,0,0,R,Sowela Technical Community College,https://www.katc.com/news/covering-louisiana/regents-updates-on-louisiana-higher-ed-vaccine-mandates
2021-04-19,Private,GA,1,0,1,0,0,D,Spelman College,https://www.ajc.com/education/emory-and-atlantas-to-require-students-get-covid-19-vaccine/4M3BJZVT5JFVJC6HVB6VGFX5OI/
2021-08-26,Private,IL,1,0,1,0,0,D,Spertus College,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-08-20,Public,WA,1,0,0,0,0,D,Spokane Community College,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-08-20,Public,WA,1,0,0,0,0,D,Spokane Falls Community College,https://www.governor.wa.gov/sites/default/files/proclamations/proc_20-12.5.pdf
2021-08-26,Public,IL,1,0,1,0,0,D,Spoon River College,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-05-04,Private,MA,1,0,1,0,0,D,Springfield College,https://www.wwlp.com/news/local-news/hampden-county/springfield-college-students-required-to-be-fully-vaccinated-for-fall-semester/
2021-09-20,Public,MA,1,0,1,0,0,D,Springfield Technical Community College,https://masscc.org/massachusetts-community-colleges-announce-vaccine-requirement/
,Private,MN,1,0,1,0,1,D,St Olaf College,https://wp.stolaf.edu/covid-19/faq/vaccines/
2021-06-23,Private,NY,0,0,1,0,0,D,St. Bonaventure University,https://www.sbu.edu/news/news-items/2021/06/23/vaccines-required-for-sbu-students-this-fall
2021-06-28,Private,MN,1,0,1,0,0,D,St. Catherine University,https://www.stkate.edu/newswire/news/vaccination-requirements-fall-2021-june-28-2021
2021-03-29,Private,TX,1,0,1,0,0,R,St. Edward's University,https://www.texastribune.org/2021/04/06/st-edwards-university-covid-19-vaccine/
2021-06-07,Private,NY,0,0,1,0,0,D,St. Francis College,https://www.sfc.edu/newsevents/news/details/~news-id/1192
,Private,NY,1,0,1,0,1,D,St. John Fisher College,https://www.sjfc.edu/update/vaccine-information/
,Private,MD,0,0,1,0,0,D,St. John's College at Annapolis,https://www.sjc.edu/2021-fall-plans
,Private,NM,0,0,1,0,0,D,St. John's College at Santa Fe,https://www.sjc.edu/2021-fall-plans
2021-04-21,Private,NY,1,0,1,0,1,D,St. John's University,https://www.stjohns.edu/about/news/announcements/covid-19-vaccination-requirement-fall-2021
2021-07-29,Private,NY,1,0,1,0,0,D,St. Joseph's College-New York,https://www.sjcny.edu/about/news-events/news/item/student-vaccine-mandate
2021-05-12,Private,NY,1,0,1,0,0,D,St. Lawrence University,https://www.stlawu.edu/always-forward/messages-community#May-12
2021-05-12,Public,MD,1,0,1,0,0,D,St. Mary's College of Maryland,https://www.smcm.edu/fall-2021/
,Private,NY,1,0,1,0,0,D,St. Thomas Aquinas College,https://www.stac.edu/spartan-startup/covid-19-vaccine-requirement
2021-04-22,Private,CA,1,0,1,0,0,D,Stanford University,https://news.stanford.edu/today/2021/04/22/student-vaccination-fall/
2021-05-10,Public,NY,1,0,1,0,1,D,State University of New York at New Paltz,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-08-26,For-profit,IL,1,0,1,0,0,D,Stautzenberger College-Rockford Career College,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-08-14,Private,FL,1,0,0,0,0,R,Stetson University,https://www.stetson.edu/today/2021/08/stetson-requires-faculty-staff-to-get-covid-19-vaccines/
2021-04-22,Private,NJ,1,0,1,0,1,D,Stevens Institute of Technology,https://www.stevens.edu/news/stevens-institute-technology-require-covid-19-vaccine-all-students-faculty-and-staff-planning-campus
2021-05-25,Private,MD,0,0,1,0,0,D,Stevenson University,https://www.stevenson.edu/student-life/health-wellness/vaccine-requirement/index.html
2021-05-05,Public,NJ,1,0,1,0,0,D,Stockton University,https://stockton.edu/return/faq.html
,Private,MA,1,0,1,0,0,D,Stonehill College,https://www.stonehill.edu/covid19/health-and-safety/testing/vaccine/
2021-05-10,Public,NY,1,0,1,0,1,D,Stony Brook University,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-10,Public,NY,1,0,1,0,1,D,Suffolk County Community College,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-04-29,Private,MA,1,0,1,0,0,D,Suffolk University,https://www.suffolk.edu/student-life/health-wellness/coronavirus-health-advisory/covid-19-campus-updates/info-for-students-and-families/vaccine-requirements-for-students-faq
2021-05-10,Public,NY,1,0,1,0,1,D,Sullivan County Community College,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-06-21,Private,PA,0,0,1,0,0,D,Susquehanna University,https://www.susqu.edu/about-susquehanna/newsroom/susquehanna-announces-vaccine-requirement-for-fall-2021
2021-04-30,Private,PA,1,0,1,0,0,D,Swarthmore College,https://www.swarthmore.edu/covid-19-information/requiring-covid-19-vaccinations-faculty-and-staff-members
2021-06-07,Private,VA,1,0,1,0,0,D,Sweet Briar College,https://sbc.edu/covid-19-information/2021/06/07/covid-19-vaccine-requirements-for-students-and-employees/
2021-04-08,Private,NY,1,0,1,0,1,D,Syracuse University,https://news.syr.edu/blog/2021/04/08/covid-19-vaccination/
2021-07-23,Public,WA,1,0,1,0,0,D,Tacoma Community College,https://www.tacomacc.edu/about/newsroom/_summer2021_spring2022/vaccinations_required
2021-08-26,For-profit,IL,1,0,1,0,0,D,Taylor Business Institute,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-08-26,Private,IL,1,0,1,0,0,D,Telshe Yeshiva at Chicago,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
,Public,PA,1,0,1,0,0,D,Temple University,https://www.temple.edu/coronavirus/vaccines
,Public,PA,0,0,1,0,0,D,Thaddeus Stevens College of Technology,https://stevenscollege.edu/covid-updates/
2021-05-07,Public,NJ,1,0,1,0,0,D,The College of New Jersey,https://president.tcnj.edu/2021/05/07/back-together-again/
,Private,MN,0,0,1,0,0,D,The College of Saint Scholastica,https://www.css.edu/administration/safety-security/saintsriseup-safe-return/
,Private,OH,0,0,1,0,0,R,The College of Wooster,https://wooster.edu/info/guide/?fbclid=IwAR1lTw3q5s9wrmlJdK1GRh2oUUFUS6GYJgxR_EhmcdqmiCcDMYfb8x3NVQE
2021-05-10,Private,NY,0,0,1,0,0,D,The Juilliard School,https://www.juilliard.edu/news/149561/may-7-2021-important-covid-updates
,Private,MA,0,0,1,0,0,D,The New England Conservatory of Music,https://necmusic.edu/covid-vaccination-faqs
2021-04-26,Private,NY,1,0,1,0,0,D,The New School,https://blogs.newschool.edu/community-messages/2021/04/26/student-vaccination-requirement-for-fall-2021/
,Private,PA,1,0,1,0,0,D,The University of the Arts,https://www.uarts.edu/about/fall21/university-arts-covid-19-vaccine-policy-faq
2021-08-26,Private,TN,1,0,1,0,0,R,The University of the South,https://new.sewanee.edu/2019-novel-coronavirus-covid-19/vaccination-requirement-aug-26/
2021-08-11,Private,ME,1,0,1,0,0,D,Thomas College,https://www.thomas.edu/2021/08/11/important-update-college-covid-vaccination-policy/
2021-04-29,Private,PA,0,0,1,0,0,D,Thomas Jefferson University,https://www.jefferson.edu/coronavirus.html#updates
2021-06-25,Public,CT,0,0,1,0,0,D,Three Rivers Community College,https://www.ct.edu/covid19#faqs
2021-05-10,Public,NY,1,0,1,0,1,D,Tompkins Cortland Community College,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-08-04,Private,NY,1,0,1,0,0,D,Touro College Law Center,https://www.touro.edu/updates/coronavirus/
2021-08-04,Private,NY,1,0,1,0,0,D,Touro College at Bay Shore,https://www.touro.edu/updates/coronavirus/
2021-08-04,Private,NY,1,0,1,0,0,D,Touro College at Kew Gardens Hills,https://www.touro.edu/updates/coronavirus/
2021-08-04,Private,NY,1,0,1,0,0,D,Touro College main campus,https://www.touro.edu/updates/coronavirus/
2021-08-04,Private,NY,1,0,1,0,0,D,Touro College of Dental Medicine,https://www.touro.edu/updates/coronavirus/
2021-08-04,Private,NY,1,0,1,0,0,D,Touro College of Osteopathic Medicine,https://www.touro.edu/updates/coronavirus/
2021-08-04,Private,NY,1,0,1,0,0,D,Touro College-Flatbush,https://www.touro.edu/updates/coronavirus/
2021-08-04,Private,NY,1,0,1,0,0,D,Touro College-Harlem,https://www.touro.edu/updates/coronavirus/
2021-04-23,Public,MD,1,0,1,0,0,D,Towson University,https://www.usmd.edu/newsroom/news/2154
2021-08-25,Private,KY,1,0,1,0,0,R,Transylvania University,https://www.transy.edu/1780/2021/08/transylvania-to-require-covid-vaccine-for-students-employees/
2021-08-26,Private,IL,1,0,1,0,0,D,Trinity Christian College,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-04-28,Private,CT,0,0,1,0,0,D,Trinity College,https://www.trincoll.edu/reopening/plans-for-the-fall/
2021-08-26,Private,IL,1,0,1,0,0,D,Trinity College of Nursing and Health Sciences,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-08-26,Private,IL,1,0,1,0,0,D,Trinity International University in Illinois,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-04-20,Private,DC,1,0,1,0,0,D,Trinity Washington University,https://discover.trinitydc.edu/news/important-covid-19-vaccine-update/
2021-08-26,Public,IL,1,0,1,0,0,D,Triton College,https://www.illinois.gov/government/executive-orders/executive-order.executive-order-number-20.2021.html
2021-08-20,Public,NV,1,0,0,0,0,D,Truckee Meadows Community College,https://www.unlv.edu/news-story/nevada-state-board-health-approves-covid-19-vaccination-requirement-students
2021-04-25,Private,MA,1,0,1,0,0,D,Tufts University,https://coronavirus.tufts.edu/healthy-at-tufts/covid-19-vaccinations-tufts
2021-05-13,Private,LA,1,0,1,0,0,R,Tulane University,https://tulane.edu/covid-19/vaccine
2021-06-25,Public,CT,0,0,1,0,0,D,Tunxis Community College,https://www.ct.edu/covid19#faqs
2021-09-22,Private,AL,0,0,1,0,0,R,Tuskegee University,https://myemail.constantcontact.com/OSHA-Emergency-Temporary-Standard-regarding-Vaccinations-for-Employees.html
2021-05-10,Public,NY,1,0,1,0,1,D,Ulster County Community College,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
2021-05-07,Private,NY,1,0,1,0,1,D,Union College,https://www.union.edu/news/where-you-are/202105/vaccination-requirement-students-effective-july-1
2021-04-16,Private,VA,1,0,1,0,0,D,Union Presbyterian Seminary,https://www.upsem.edu/newsroom/union-seminary-to-mandate-covid-19-vaccine-for-students-employees-visitors/
2021-04-16,Private,NC,1,0,1,0,0,R,Union Presbyterian Seminary at Charlotte,https://www.upsem.edu/newsroom/union-seminary-to-mandate-covid-19-vaccine-for-students-employees-visitors/
,Private,ME,0,0,1,0,0,D,Unity College,https://unity.edu/press-releases/unity-college-announces-pandemic-lockdown-lift/
2021-05-10,Public,NY,1,0,1,0,1,D,University at Buffalo,https://twitter.com/NYGovCuomo/status/1391784406453477383?s=20
,Public,OH,1,0,1,0,0,R,University of Akron,https://www.uakron.edu/return-to-campus/
,Public,AK,0,0,0,1,0,R,University of Alaska at Anchorage,https://www.uaa.alaska.edu/residence-life/apply/immunizations.cshtml
2021-10-15,Public,AZ,1,0,0,0,0,D,University of Arizona,https://www.azcentral.com/story/news/local/arizona-education/2021/10/15/asu-ua-nau-arizona-universities-mandate-covid-19-vaccinations-all-employees/8469609002/
2021-04-23,Public,MD,1,0,1,0,0,D,University of Baltimore,https://www.usmd.edu/newsroom/news/2154
2021-07-02,Private,CT,1,0,1,0,0,D,University of Bridgeport,https://www.bridgeport.edu/covid-19/faq
2021-04-22,Public,CA,1,0,1,0,0,D,University of California at Berkeley,https://www.universityofcalifornia.edu/press-room/uc-encourages-covid-19-vaccinations-university-communities-while-reviewing-policy
2021-04-22,Public,CA,1,0,1,0,0,D,University of California at Davis,https://www.universityofcalifornia.edu/press-room/uc-encourages-covid-19-vaccinations-university-communities-while-reviewing-policy
2021-04-22,Public,CA,1,0,1,0,0,D,University of California at Irvine,https://www.universityofcalifornia.edu/press-room/uc-encourages-covid-19-vaccinations-university-communities-while-reviewing-policy
2021-04-22,Public,CA,1,0,1,0,0,D,University of California at Los Angeles,https://www.universityofcalifornia.edu/press-room/uc-encourages-covid-19-vaccinations-university-communities-while-reviewing-policy
2021-04-22,Public,CA,1,0,1,0,0,D,University of California at Merced,https://www.universityofcalifornia.edu/press-room/uc-encourages-covid-19-vaccinations-university-communities-while-reviewing-policy
2021-04-22,Public,CA,1,0,1,0,0,D,University of California at Riverside,https://www.universityofcalifornia.edu/press-room/uc-encourages-covid-19-vaccinations-university-communities-while-reviewing-policy
2021-04-22,Public,CA,1,0,1,0,0,D,University of California at San Diego,https://www.universityofcalifornia.edu/press-room/uc-encourages-covid-19-vaccinations-university-communities-while-reviewing-policy
2021-04-22,Public,CA,1,0,1,0,0,D,University of California at San Francisco,https://www.universityofcalifornia.edu/press-room/uc-encourages-covid-19-vaccinations-university-communities-while-reviewing-policy
2021-04-22,Public,CA,1,0,1,0,0,D,University of California at Santa Barbara,https://www.universityofcalifornia.edu/press-room/uc-encourages-covid-19-vaccinations-university-communities-while-reviewing-policy
2021-04-22,Public,CA,1,0,1,0,0,D,University of California at Santa Cruz,https://www.universityofcalifornia.edu/press-room/uc-encourages-covid-19-vaccinations-university-communities-while-reviewing-policy
2021-06-18,Private,WV,0,0,1,0,0,R,University of Charleston,https://www.ucwv.edu/coronavirus-information/
2021-05-18,Private,IL,1,0,1,0,1,D,University of Chicago,https://news.uchicago.edu/story/university-announces-covid-19-vaccine-requirement-all-students
2021-08-31,Public,OH,1,0,1,0,0,R,University of Cincinnati,https://www.cincinnati.com/story/news/2021/08/31/university-cincinnati-announces-covid-19-vaccine-mandate/5671338001/
2021-04-28,Public,CO,1,0,1,0,1,D,University of Colorado at Boulder,https://president.cu.edu/statements/cu-requires-vaccine-fall-semester-2021
2021-04-28,Public,CO,1,0,1,0,0,D,University of Colorado at Colorado Springs,https://president.cu.edu/statements/cu-requires-vaccine-fall-semester-2021
2021-04-28,Public,CO,1,0,1,0,0,D,University of Colorado at Denver,https://president.cu.edu/statements/cu-requires-vaccine-fall-semester-2021
2021-04-28,Public,CO,1,0,1,0,0,D,University of Colorado-Anschutz Medical Campus,https://president.cu.edu/statements/cu-requires-vaccine-fall-semester-2021
2021-06-04,Public,CT,1,0,1,0,0,D,University of Connecticut,https://policy.uconn.edu/2021/06/04/covid-19-immunization-record-requirement-for-students/#
2021-06-04,Public,CT,1,0,1,0,0,D,University of Connecticut-Avery Point,https://policy.uconn.edu/2021/06/04/covid-19-immunization-record-requirement-for-students/#
2021-06-04,Public,CT,1,0,1,0,0,D,University of Connecticut-Hartford Campus,https://policy.uconn.edu/2021/06/04/covid-19-immunization-record-requirement-for-students/#
2021-06-04,Public,CT,1,0,1,0,0,D,University of Connecticut-Stamford,https://policy.uconn.edu/2021/06/04/covid-19-immunization-record-requirement-for-students/#
2021-06-04,Public,CT,1,0,1,0,0,D,University of Connecticut-Waterbury Campus,https://policy.uconn.edu/2021/06/04/covid-19-immunization-record-requirement-for-students/#
2021-05-05,Public,DE,1,0,1,0,0,D,University of Delaware,https://www.udel.edu/udaily/2021/may/covid-19-coronavirus-vaccination-requirement-students/
2021-04-20,Private,CO,1,0,1,0,0,D,University of Denver,https://www.du.edu/coronavirus/health-wellness/covid/faqs
2021-06-10,Private,MI,1,0,1,0,0,D,University of Detroit Mercy,https://udmercy.edu/about/news/articles/2021/06-10-vaccine.php
,Public,GU,1,0,1,0,0,#N/A,University of Guam,https://www.uog.edu/covid-19/
,Private,CT,1,0,1,0,0,D,University of Hartford,https://www.hartford.edu/healthy-hawks/vaccine.aspx
2021-05-17,Public,HI,1,0,1,0,0,D,University of Hawaii Maui College,https://www.hawaii.edu/news/2021/05/17/uh-to-require-covid-19-vaccination/
2021-05-17,Public,HI,1,0,1,0,0,D,University of Hawaii at Hilo,https://www.hawaii.edu/news/2021/05/17/uh-to-require-covid-19-vaccination/
2021-05-17,Public,HI,1,0,1,0,0,D,University of Hawaii at Manoa,https://www.hawaii.edu/news/2021/05/17/uh-to-require-covid-19-vaccination/
2021-05-17,Public,HI,1,0,1,0,0,D,University of Hawaii-West Oahu,https://www.hawaii.edu/news/2021/05/17/uh-to-require-covid-19-vaccination/
2021-06-21,Public,IL,1,0,1,0,0,D,University of Illinois at Chicago,https://massmail.illinois.edu/massmail/1167605264.html
2021-06-21,Public,IL,1,0,1,0,0,D,University of Illinois at Springfield,https://massmail.illinois.edu/massmail/1167605264.html
2021-06-21,Public,IL,1,0,1,0,0,D,University of Illinois at Urbana-Champaign,https://massmail.illinois.edu/massmail/1167605264.html
2021-08-05,Private,IN,1,0,1,0,0,R,University of Indianapolis,https://uindy.edu/coronavirus/president-announcements#president-080521
,Private,CA,1,0,1,0,0,D,University of La Verne,https://laverne.edu/health/vaccine-information/
2021-08-23,Public,LA,0,0,1,0,0,R,University of Louisiana at Lafayette,https://www.klfy.com/health/coronavirus/university-of-louisiana-system-will-require-student-covid-19-vaccinations/
2021-08-23,Public,LA,0,0,1,0,0,R,University of Louisiana at Monroe,https://www.klfy.com/health/coronavirus/university-of-louisiana-system-will-require-student-covid-19-vaccinations/
2021-11-18,Public,KY,0,1,0,0,0,R,University of Louisville,https://louisville.edu/coronavirus/communications-and-updates
2021-06-02,Private,VA,1,0,1,0,0,D,University of Lynchburg,https://www.lynchburg.edu/about/covid-19/
2021-08-04,Public,ME,1,0,1,0,0,D,University of Maine,https://www.maine.edu/together/community-guidance/students/
2021-08-04,Public,ME,1,0,1,0,0,D,University of Maine at Augusta,https://www.maine.edu/together/community-guidance/students/
2021-08-04,Public,ME,1,0,1,0,0,D,University of Maine at Farmington,https://www.maine.edu/together/community-guidance/students/
2021-08-04,Public,ME,1,0,1,0,0,D,University of Maine at Fort Kent,https://www.maine.edu/together/community-guidance/students/
2021-08-04,Public,ME,1,0,1,0,0,D,University of Maine at Machias,https://www.maine.edu/together/community-guidance/students/
2021-08-04,Public,ME,1,0,1,0,0,D,University of Maine at Presque Isles,https://www.maine.edu/together/community-guidance/students/
